model_name,display_name,threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1_score,val_roc_auc,val_TP,val_FP,val_TN,val_FN
mobilenetv2,MobileNetV2,0.75,0.8823529411764706,0.7464788732394366,0.4953271028037383,0.9643564356435643,0.5955056179775281,0.8654205607476634,53,18,487,54
mobilenetv2,MobileNetV2,0.76,0.880718954248366,0.75,0.4766355140186916,0.9663366336633663,0.5828571428571429,0.8654205607476634,51,17,488,56
mobilenetv2,MobileNetV2,0.77,0.880718954248366,0.75,0.4766355140186916,0.9663366336633663,0.5828571428571429,0.8654205607476634,51,17,488,56
mobilenetv2,MobileNetV2,0.78,0.8823529411764706,0.7611940298507462,0.4766355140186916,0.9683168316831683,0.5862068965517241,0.8654205607476634,51,16,489,56
mobilenetv2,MobileNetV2,0.79,0.8823529411764706,0.7692307692307693,0.4672897196261682,0.9702970297029703,0.5813953488372093,0.8654205607476634,50,15,490,57
mobilenetv2,MobileNetV2,0.8,0.8823529411764706,0.7777777777777778,0.45794392523364486,0.9722772277227723,0.5764705882352941,0.8654205607476634,49,14,491,58
mobilenetv2,MobileNetV2,0.81,0.880718954248366,0.7833333333333333,0.4392523364485981,0.9742574257425742,0.562874251497006,0.8654205607476634,47,13,492,60
mobilenetv2,MobileNetV2,0.82,0.8790849673202614,0.8,0.411214953271028,0.9782178217821782,0.5432098765432098,0.8654205607476634,44,11,494,63
mobilenetv2,MobileNetV2,0.83,0.880718954248366,0.8148148148148148,0.411214953271028,0.9801980198019802,0.546583850931677,0.8654205607476634,44,10,495,63
mobilenetv2,MobileNetV2,0.84,0.8790849673202614,0.8367346938775511,0.38317757009345793,0.9841584158415841,0.5256410256410257,0.8654205607476634,41,8,497,66
mobilenetv2,MobileNetV2,0.85,0.8790849673202614,0.8666666666666667,0.3644859813084112,0.9881188118811881,0.5131578947368421,0.8654205607476634,39,6,499,68
mobilenetv2,MobileNetV2,0.86,0.8741830065359477,0.8571428571428571,0.3364485981308411,0.9881188118811881,0.48322147651006714,0.8654205607476634,36,6,499,71
mobilenetv2,MobileNetV2,0.87,0.8709150326797386,0.85,0.3177570093457944,0.9881188118811881,0.46258503401360546,0.8654205607476634,34,6,499,73
mobilenetv2,MobileNetV2,0.88,0.8709150326797386,0.85,0.3177570093457944,0.9881188118811881,0.46258503401360546,0.8654205607476634,34,6,499,73
mobilenetv2,MobileNetV2,0.89,0.8725490196078431,0.8717948717948718,0.3177570093457944,0.9900990099009901,0.4657534246575342,0.8654205607476634,34,5,500,73
mobilenetv2,MobileNetV2,0.9,0.8709150326797386,0.868421052631579,0.308411214953271,0.9900990099009901,0.45517241379310347,0.8654205607476634,33,5,500,74
mobilenetv2,MobileNetV2,0.91,0.869281045751634,0.8648648648648649,0.29906542056074764,0.9900990099009901,0.4444444444444444,0.8654205607476634,32,5,500,75
mobilenetv2,MobileNetV2,0.92,0.869281045751634,0.8857142857142857,0.2897196261682243,0.9920792079207921,0.43661971830985913,0.8654205607476634,31,4,501,76
mobilenetv2,MobileNetV2,0.93,0.8676470588235294,0.8823529411764706,0.2803738317757009,0.9920792079207921,0.425531914893617,0.8654205607476634,30,4,501,77
mobilenetv2,MobileNetV2,0.94,0.8643790849673203,0.9,0.2523364485981308,0.994059405940594,0.39416058394160586,0.8654205607476634,27,3,502,80
mobilenetv2,MobileNetV2,0.95,0.8627450980392157,0.896551724137931,0.24299065420560748,0.994059405940594,0.38235294117647056,0.8654205607476634,26,3,502,81
mobilenetv2,MobileNetV2,0.96,0.8611111111111112,0.8928571428571429,0.2336448598130841,0.994059405940594,0.37037037037037035,0.8654205607476634,25,3,502,82
mobilenetv2,MobileNetV2,0.97,0.8578431372549019,0.9166666666666666,0.205607476635514,0.996039603960396,0.33587786259541985,0.8654205607476634,22,2,503,85
mobilenetv2,MobileNetV2,0.98,0.8529411764705882,0.9473684210526315,0.16822429906542055,0.998019801980198,0.2857142857142857,0.8654205607476634,18,1,504,89
mobilenetv2,MobileNetV2,0.99,0.8447712418300654,1.0,0.11214953271028037,1.0,0.20168067226890757,0.8654205607476634,12,0,505,95
densenet121,DenseNet121,0.01,0.22058823529411764,0.18213058419243985,0.9906542056074766,0.05742574257425743,0.3076923076923077,0.8649208846118256,106,476,29,1
densenet121,DenseNet121,0.02,0.2679738562091503,0.19168173598553345,0.9906542056074766,0.11485148514851486,0.3212121212121212,0.8649208846118256,106,447,58,1
densenet121,DenseNet121,0.03,0.2826797385620915,0.1948529411764706,0.9906542056074766,0.13267326732673268,0.32565284178187404,0.8649208846118256,106,438,67,1
densenet121,DenseNet121,0.04,0.3006535947712418,0.1977401129943503,0.9813084112149533,0.15643564356435644,0.329153605015674,0.8649208846118256,105,426,79,2
densenet121,DenseNet121,0.05,0.3284313725490196,0.20428015564202334,0.9813084112149533,0.1900990099009901,0.33816425120772947,0.8649208846118256,105,409,96,2
densenet121,DenseNet121,0.06,0.35294117647058826,0.21042084168336672,0.9813084112149533,0.2198019801980198,0.3465346534653465,0.8649208846118256,105,394,111,2
densenet121,DenseNet121,0.07,0.3758169934640523,0.2153209109730849,0.9719626168224299,0.2495049504950495,0.3525423728813559,0.8649208846118256,104,379,126,3
densenet121,DenseNet121,0.08,0.4068627450980392,0.22294372294372294,0.9626168224299065,0.2891089108910891,0.36203866432337434,0.8649208846118256,103,359,146,4
densenet121,DenseNet121,0.09,0.4297385620915033,0.22869955156950672,0.9532710280373832,0.3188118811881188,0.3688969258589512,0.8649208846118256,102,344,161,5
densenet121,DenseNet121,0.1,0.44281045751633985,0.2328767123287671,0.9532710280373832,0.3346534653465347,0.3743119266055046,0.8649208846118256,102,336,169,5
densenet121,DenseNet121,0.11,0.4624183006535948,0.23943661971830985,0.9532710280373832,0.3584158415841584,0.3827392120075047,0.8649208846118256,102,324,181,5
densenet121,DenseNet121,0.12,0.48856209150326796,0.24630541871921183,0.9345794392523364,0.3940594059405941,0.3898635477582846,0.8649208846118256,100,306,199,7
densenet121,DenseNet121,0.13,0.5032679738562091,0.25063291139240507,0.9252336448598131,0.41386138613861384,0.3944223107569721,0.8649208846118256,99,296,209,8
densenet121,DenseNet121,0.14,0.5277777777777778,0.2579787234042553,0.9065420560747663,0.44752475247524753,0.40165631469979296,0.8649208846118256,97,279,226,10
densenet121,DenseNet121,0.15,0.553921568627451,0.26685393258426965,0.8878504672897196,0.48316831683168315,0.4103671706263499,0.8649208846118256,95,261,244,12
densenet121,DenseNet121,0.16,0.5686274509803921,0.27246376811594203,0.8785046728971962,0.502970297029703,0.415929203539823,0.8649208846118256,94,251,254,13
densenet121,DenseNet121,0.17,0.5849673202614379,0.28059701492537314,0.8785046728971962,0.5227722772277228,0.4253393665158371,0.8649208846118256,94,241,264,13
densenet121,DenseNet121,0.18,0.5915032679738562,0.283987915407855,0.8785046728971962,0.5306930693069307,0.4292237442922374,0.8649208846118256,94,237,268,13
densenet121,DenseNet121,0.19,0.6078431372549019,0.29283489096573206,0.8785046728971962,0.5504950495049505,0.4392523364485981,0.8649208846118256,94,227,278,13
densenet121,DenseNet121,0.2,0.6241830065359477,0.3022508038585209,0.8785046728971962,0.5702970297029702,0.44976076555023925,0.8649208846118256,94,217,288,13
densenet121,DenseNet121,0.21,0.6405228758169934,0.3110367892976589,0.8691588785046729,0.592079207920792,0.458128078817734,0.8649208846118256,93,206,299,14
densenet121,DenseNet121,0.22,0.6503267973856209,0.3174061433447099,0.8691588785046729,0.6039603960396039,0.465,0.8649208846118256,93,200,305,14
densenet121,DenseNet121,0.23,0.6683006535947712,0.32978723404255317,0.8691588785046729,0.6257425742574257,0.4781491002570694,0.8649208846118256,93,189,316,14
densenet121,DenseNet121,0.24,0.6911764705882353,0.34701492537313433,0.8691588785046729,0.6534653465346535,0.496,0.8649208846118256,93,175,330,14
densenet121,DenseNet121,0.25,0.7026143790849673,0.3563218390804598,0.8691588785046729,0.6673267326732674,0.5054347826086957,0.8649208846118256,93,168,337,14
densenet121,DenseNet121,0.26,0.7107843137254902,0.36220472440944884,0.8598130841121495,0.6792079207920793,0.5096952908587258,0.8649208846118256,92,162,343,15
densenet121,DenseNet121,0.27,0.7222222222222222,0.3724696356275304,0.8598130841121495,0.693069306930693,0.519774011299435,0.8649208846118256,92,155,350,15
densenet121,DenseNet121,0.28,0.7287581699346405,0.3786008230452675,0.8598130841121495,0.700990099009901,0.5257142857142857,0.8649208846118256,92,151,354,15
densenet121,DenseNet121,0.29,0.7352941176470589,0.38396624472573837,0.8504672897196262,0.7108910891089109,0.5290697674418605,0.8649208846118256,91,146,359,16
densenet121,DenseNet121,0.3,0.7467320261437909,0.39565217391304347,0.8504672897196262,0.7247524752475247,0.5400593471810089,0.8649208846118256,91,139,366,16
densenet121,DenseNet121,0.31,0.7581699346405228,0.4072398190045249,0.8411214953271028,0.7405940594059406,0.5487804878048781,0.8649208846118256,90,131,374,17
densenet121,DenseNet121,0.32,0.7679738562091504,0.4186046511627907,0.8411214953271028,0.7524752475247525,0.5590062111801242,0.8649208846118256,90,125,380,17
densenet121,DenseNet121,0.33,0.7761437908496732,0.42857142857142855,0.8411214953271028,0.7623762376237624,0.5678233438485805,0.8649208846118256,90,120,385,17
densenet121,DenseNet121,0.34,0.7794117647058824,0.4320388349514563,0.8317757009345794,0.7683168316831683,0.5686900958466453,0.8649208846118256,89,117,388,18
densenet121,DenseNet121,0.35,0.7892156862745098,0.445,0.8317757009345794,0.7801980198019802,0.5798045602605864,0.8649208846118256,89,111,394,18
densenet121,DenseNet121,0.36,0.7924836601307189,0.4489795918367347,0.822429906542056,0.7861386138613862,0.5808580858085809,0.8649208846118256,88,108,397,19
densenet121,DenseNet121,0.37,0.7941176470588235,0.450261780104712,0.8037383177570093,0.7920792079207921,0.5771812080536913,0.8649208846118256,86,105,400,21
densenet121,DenseNet121,0.38,0.7973856209150327,0.4540540540540541,0.7850467289719626,0.8,0.5753424657534246,0.8649208846118256,84,101,404,23
densenet121,DenseNet121,0.39,0.8088235294117647,0.47191011235955055,0.7850467289719626,0.8138613861386138,0.5894736842105263,0.8649208846118256,84,94,411,23
densenet121,DenseNet121,0.4,0.8104575163398693,0.4745762711864407,0.7850467289719626,0.8158415841584158,0.5915492957746479,0.8649208846118256,84,93,412,23
densenet121,DenseNet121,0.41,0.8104575163398693,0.4745762711864407,0.7850467289719626,0.8158415841584158,0.5915492957746479,0.8649208846118256,84,93,412,23
densenet121,DenseNet121,0.42,0.8120915032679739,0.47674418604651164,0.7663551401869159,0.8217821782178217,0.5878136200716846,0.8649208846118256,82,90,415,25
densenet121,DenseNet121,0.43,0.8169934640522876,0.48484848484848486,0.7476635514018691,0.8316831683168316,0.5882352941176471,0.8649208846118256,80,85,420,27
densenet121,DenseNet121,0.44,0.8218954248366013,0.49375,0.7383177570093458,0.8396039603960396,0.5917602996254682,0.8649208846118256,79,81,424,28
densenet121,DenseNet121,0.45,0.826797385620915,0.5031847133757962,0.7383177570093458,0.8455445544554455,0.5984848484848485,0.8649208846118256,79,78,427,28
densenet121,DenseNet121,0.46,0.8349673202614379,0.5197368421052632,0.7383177570093458,0.8554455445544554,0.61003861003861,0.8649208846118256,79,73,432,28
densenet121,DenseNet121,0.47,0.8431372549019608,0.5374149659863946,0.7383177570093458,0.8653465346534653,0.6220472440944882,0.8649208846118256,79,68,437,28
densenet121,DenseNet121,0.48,0.8447712418300654,0.5416666666666666,0.7289719626168224,0.8693069306930693,0.6215139442231076,0.8649208846118256,78,66,439,29
densenet121,DenseNet121,0.49,0.8545751633986928,0.5652173913043478,0.7289719626168224,0.8811881188118812,0.636734693877551,0.8649208846118256,78,60,445,29
densenet121,DenseNet121,0.5,0.8562091503267973,0.5714285714285714,0.7102803738317757,0.8871287128712871,0.6333333333333333,0.8649208846118256,76,57,448,31
densenet121,DenseNet121,0.51,0.8611111111111112,0.5846153846153846,0.7102803738317757,0.8930693069306931,0.6413502109704642,0.8649208846118256,76,54,451,31
densenet121,DenseNet121,0.52,0.8594771241830066,0.5826771653543307,0.6915887850467289,0.8950495049504951,0.6324786324786325,0.8649208846118256,74,53,452,33
densenet121,DenseNet121,0.53,0.8611111111111112,0.5901639344262295,0.6728971962616822,0.900990099009901,0.62882096069869,0.8649208846118256,72,50,455,35
densenet121,DenseNet121,0.54,0.8611111111111112,0.5901639344262295,0.6728971962616822,0.900990099009901,0.62882096069869,0.8649208846118256,72,50,455,35
densenet121,DenseNet121,0.55,0.8594771241830066,0.5867768595041323,0.6635514018691588,0.900990099009901,0.6228070175438597,0.8649208846118256,71,50,455,36
densenet121,DenseNet121,0.56,0.8627450980392157,0.5966386554621849,0.6635514018691588,0.904950495049505,0.6283185840707964,0.8649208846118256,71,48,457,36
densenet121,DenseNet121,0.57,0.8660130718954249,0.6086956521739131,0.6542056074766355,0.9108910891089109,0.6306306306306306,0.8649208846118256,70,45,460,37
densenet121,DenseNet121,0.58,0.8660130718954249,0.6086956521739131,0.6542056074766355,0.9108910891089109,0.6306306306306306,0.8649208846118256,70,45,460,37
densenet121,DenseNet121,0.59,0.8676470588235294,0.6140350877192983,0.6542056074766355,0.9128712871287129,0.6334841628959276,0.8649208846118256,70,44,461,37
densenet121,DenseNet121,0.6,0.8725490196078431,0.6355140186915887,0.6355140186915887,0.9227722772277228,0.6355140186915887,0.8649208846118256,68,39,466,39
densenet121,DenseNet121,0.61,0.8774509803921569,0.6538461538461539,0.6355140186915887,0.9287128712871288,0.6445497630331753,0.8649208846118256,68,36,469,39
densenet121,DenseNet121,0.62,0.8774509803921569,0.6568627450980392,0.6261682242990654,0.9306930693069307,0.6411483253588517,0.8649208846118256,67,35,470,40
densenet121,DenseNet121,0.63,0.8774509803921569,0.6632653061224489,0.6074766355140186,0.9346534653465347,0.6341463414634146,0.8649208846118256,65,33,472,42
densenet121,DenseNet121,0.64,0.8741830065359477,0.6595744680851063,0.5794392523364486,0.9366336633663367,0.6169154228855721,0.8649208846118256,62,32,473,45
densenet121,DenseNet121,0.65,0.880718954248366,0.6888888888888889,0.5794392523364486,0.9445544554455445,0.6294416243654822,0.8649208846118256,62,28,477,45
densenet121,DenseNet121,0.66,0.880718954248366,0.6931818181818182,0.5700934579439252,0.9465346534653465,0.6256410256410256,0.8649208846118256,61,27,478,46
densenet121,DenseNet121,0.67,0.8823529411764706,0.7011494252873564,0.5700934579439252,0.9485148514851485,0.6288659793814433,0.8649208846118256,61,26,479,46
densenet121,DenseNet121,0.68,0.8823529411764706,0.7058823529411765,0.5607476635514018,0.9504950495049505,0.625,0.8649208846118256,60,25,480,47
densenet121,DenseNet121,0.69,0.8839869281045751,0.7142857142857143,0.5607476635514018,0.9524752475247524,0.6282722513089005,0.8649208846118256,60,24,481,47
densenet121,DenseNet121,0.7,0.8823529411764706,0.7108433734939759,0.5514018691588785,0.9524752475247524,0.6210526315789474,0.8649208846118256,59,24,481,48
densenet121,DenseNet121,0.71,0.8839869281045751,0.7307692307692307,0.5327102803738317,0.9584158415841584,0.6162162162162163,0.8649208846118256,57,21,484,50
densenet121,DenseNet121,0.72,0.8823529411764706,0.7272727272727273,0.5233644859813084,0.9584158415841584,0.6086956521739131,0.8649208846118256,56,21,484,51
densenet121,DenseNet121,0.73,0.8823529411764706,0.7397260273972602,0.5046728971962616,0.9623762376237623,0.6,0.8649208846118256,54,19,486,53
densenet121,DenseNet121,0.74,0.8856209150326797,0.7605633802816901,0.5046728971962616,0.9663366336633663,0.6067415730337079,0.8649208846118256,54,17,488,53
densenet121,DenseNet121,0.75,0.8872549019607843,0.7794117647058824,0.4953271028037383,0.9702970297029703,0.6057142857142858,0.8649208846118256,53,15,490,54
densenet121,DenseNet121,0.76,0.8872549019607843,0.7794117647058824,0.4953271028037383,0.9702970297029703,0.6057142857142858,0.8649208846118256,53,15,490,54
densenet121,DenseNet121,0.77,0.8856209150326797,0.7761194029850746,0.48598130841121495,0.9702970297029703,0.5977011494252874,0.8649208846118256,52,15,490,55
densenet121,DenseNet121,0.78,0.880718954248366,0.765625,0.45794392523364486,0.9702970297029703,0.5730994152046783,0.8649208846118256,49,15,490,58
densenet121,DenseNet121,0.79,0.8823529411764706,0.7777777777777778,0.45794392523364486,0.9722772277227723,0.5764705882352941,0.8649208846118256,49,14,491,58
densenet121,DenseNet121,0.8,0.8839869281045751,0.8,0.4485981308411215,0.9762376237623762,0.5748502994011976,0.8649208846118256,48,12,493,59
densenet121,DenseNet121,0.81,0.880718954248366,0.7931034482758621,0.42990654205607476,0.9762376237623762,0.5575757575757576,0.8649208846118256,46,12,493,61
densenet121,DenseNet121,0.82,0.8774509803921569,0.7857142857142857,0.411214953271028,0.9762376237623762,0.5398773006134969,0.8649208846118256,44,12,493,63
densenet121,DenseNet121,0.83,0.8790849673202614,0.8,0.411214953271028,0.9782178217821782,0.5432098765432098,0.8649208846118256,44,11,494,63
densenet121,DenseNet121,0.84,0.880718954248366,0.8148148148148148,0.411214953271028,0.9801980198019802,0.546583850931677,0.8649208846118256,44,10,495,63
densenet121,DenseNet121,0.85,0.8774509803921569,0.8076923076923077,0.3925233644859813,0.9801980198019802,0.5283018867924528,0.8649208846118256,42,10,495,65
densenet121,DenseNet121,0.86,0.8741830065359477,0.8125,0.3644859813084112,0.9821782178217822,0.5032258064516129,0.8649208846118256,39,9,496,68
densenet121,DenseNet121,0.87,0.8725490196078431,0.8222222222222222,0.34579439252336447,0.9841584158415841,0.4868421052631579,0.8649208846118256,37,8,497,70
densenet121,DenseNet121,0.88,0.8741830065359477,0.8409090909090909,0.34579439252336447,0.9861386138613861,0.4900662251655629,0.8649208846118256,37,7,498,70
densenet121,DenseNet121,0.89,0.8725490196078431,0.8372093023255814,0.3364485981308411,0.9861386138613861,0.48,0.8649208846118256,36,7,498,71
densenet121,DenseNet121,0.9,0.8725490196078431,0.8372093023255814,0.3364485981308411,0.9861386138613861,0.48,0.8649208846118256,36,7,498,71
densenet121,DenseNet121,0.91,0.8758169934640523,0.918918918918919,0.3177570093457944,0.994059405940594,0.4722222222222222,0.8649208846118256,34,3,502,73
densenet121,DenseNet121,0.92,0.8741830065359477,0.9166666666666666,0.308411214953271,0.994059405940594,0.46153846153846156,0.8649208846118256,33,3,502,74
densenet121,DenseNet121,0.93,0.8741830065359477,0.9411764705882353,0.29906542056074764,0.996039603960396,0.45390070921985815,0.8649208846118256,32,2,503,75
densenet121,DenseNet121,0.94,0.8725490196078431,0.9393939393939394,0.2897196261682243,0.996039603960396,0.44285714285714284,0.8649208846118256,31,2,503,76
densenet121,DenseNet121,0.95,0.869281045751634,0.9354838709677419,0.27102803738317754,0.996039603960396,0.42028985507246375,0.8649208846118256,29,2,503,78
densenet121,DenseNet121,0.96,0.8594771241830066,0.92,0.21495327102803738,0.996039603960396,0.3484848484848485,0.8649208846118256,23,2,503,84
densenet121,DenseNet121,0.97,0.8562091503267973,0.9523809523809523,0.18691588785046728,0.998019801980198,0.3125,0.8649208846118256,20,1,504,87
densenet121,DenseNet121,0.98,0.8496732026143791,0.9411764705882353,0.14953271028037382,0.998019801980198,0.25806451612903225,0.8649208846118256,16,1,504,91
densenet121,DenseNet121,0.99,0.8366013071895425,1.0,0.06542056074766354,1.0,0.12280701754385964,0.8649208846118256,7,0,505,100
custom_cnn,Custom CNN,0.01,0.17483660130718953,0.17483660130718953,1.0,0.0,0.29763560500695413,0.7128712871287128,107,505,0,0
custom_cnn,Custom CNN,0.02,0.17483660130718953,0.17483660130718953,1.0,0.0,0.29763560500695413,0.7128712871287128,107,505,0,0
custom_cnn,Custom CNN,0.03,0.17647058823529413,0.1751227495908347,1.0,0.0019801980198019802,0.298050139275766,0.7128712871287128,107,504,1,0
custom_cnn,Custom CNN,0.04,0.17647058823529413,0.1751227495908347,1.0,0.0019801980198019802,0.298050139275766,0.7128712871287128,107,504,1,0
custom_cnn,Custom CNN,0.05,0.17647058823529413,0.1751227495908347,1.0,0.0019801980198019802,0.298050139275766,0.7128712871287128,107,504,1,0
custom_cnn,Custom CNN,0.06,0.17647058823529413,0.1751227495908347,1.0,0.0019801980198019802,0.298050139275766,0.7128712871287128,107,504,1,0
custom_cnn,Custom CNN,0.07,0.1781045751633987,0.17540983606557378,1.0,0.0039603960396039604,0.298465829846583,0.7128712871287128,107,503,2,0
custom_cnn,Custom CNN,0.08,0.17973856209150327,0.17569786535303777,1.0,0.005940594059405941,0.2988826815642458,0.7128712871287128,107,502,3,0
custom_cnn,Custom CNN,0.09,0.18137254901960784,0.17598684210526316,1.0,0.007920792079207921,0.2993006993006993,0.7128712871287128,107,501,4,0
custom_cnn,Custom CNN,0.1,0.19607843137254902,0.17863105175292154,1.0,0.02574257425742574,0.3031161473087819,0.7128712871287128,107,492,13,0
custom_cnn,Custom CNN,0.11,0.20588235294117646,0.18043844856661045,1.0,0.03762376237623762,0.3057142857142857,0.7128712871287128,107,486,19,0
custom_cnn,Custom CNN,0.12,0.21241830065359477,0.18166383701188454,1.0,0.04554455445544554,0.3074712643678161,0.7128712871287128,107,482,23,0
custom_cnn,Custom CNN,0.13,0.2222222222222222,0.18244406196213425,0.9906542056074766,0.0594059405940594,0.3081395348837209,0.7128712871287128,106,475,30,1
custom_cnn,Custom CNN,0.14,0.24183006535947713,0.18629173989455183,0.9906542056074766,0.08316831683168317,0.3136094674556213,0.7128712871287128,106,463,42,1
custom_cnn,Custom CNN,0.15,0.2549019607843137,0.1889483065953654,0.9906542056074766,0.09900990099009901,0.31736526946107785,0.7128712871287128,106,455,50,1
custom_cnn,Custom CNN,0.16,0.25980392156862747,0.18996415770609318,0.9906542056074766,0.10495049504950495,0.318796992481203,0.7128712871287128,106,452,53,1
custom_cnn,Custom CNN,0.17,0.27124183006535946,0.1912568306010929,0.9813084112149533,0.12079207920792079,0.3201219512195122,0.7128712871287128,105,444,61,2
custom_cnn,Custom CNN,0.18,0.28594771241830064,0.1921641791044776,0.9626168224299065,0.14257425742574256,0.3203732503888025,0.7128712871287128,103,433,72,4
custom_cnn,Custom CNN,0.19,0.3022875816993464,0.19111969111969113,0.9252336448598131,0.1702970297029703,0.3168,0.7128712871287128,99,419,86,8
custom_cnn,Custom CNN,0.2,0.32516339869281047,0.194,0.9065420560747663,0.201980198019802,0.31960461285008235,0.7128712871287128,97,403,102,10
custom_cnn,Custom CNN,0.21,0.34967320261437906,0.19875776397515527,0.897196261682243,0.23366336633663368,0.3254237288135593,0.7128712871287128,96,387,118,11
custom_cnn,Custom CNN,0.22,0.3611111111111111,0.19915254237288135,0.8785046728971962,0.2514851485148515,0.32469775474956825,0.7128712871287128,94,378,127,13
custom_cnn,Custom CNN,0.23,0.38235294117647056,0.2047930283224401,0.8785046728971962,0.27722772277227725,0.3321554770318021,0.7128712871287128,94,365,140,13
custom_cnn,Custom CNN,0.24,0.4035947712418301,0.20945945945945946,0.8691588785046729,0.30495049504950494,0.33756805807622503,0.7128712871287128,93,351,154,14
custom_cnn,Custom CNN,0.25,0.4297385620915033,0.215962441314554,0.8598130841121495,0.33861386138613864,0.3452157598499062,0.7128712871287128,92,334,171,15
custom_cnn,Custom CNN,0.26,0.4493464052287582,0.220873786407767,0.8504672897196262,0.36435643564356435,0.35067437379576105,0.7128712871287128,91,321,184,16
custom_cnn,Custom CNN,0.27,0.46405228758169936,0.22580645161290322,0.8504672897196262,0.3821782178217822,0.3568627450980392,0.7128712871287128,91,312,193,16
custom_cnn,Custom CNN,0.28,0.47875816993464054,0.2268041237113402,0.822429906542056,0.40594059405940597,0.35555555555555557,0.7128712871287128,88,300,205,19
custom_cnn,Custom CNN,0.29,0.4869281045751634,0.22546419098143236,0.794392523364486,0.42178217821782177,0.3512396694214876,0.7128712871287128,85,292,213,22
custom_cnn,Custom CNN,0.3,0.5,0.22888283378746593,0.7850467289719626,0.4396039603960396,0.35443037974683544,0.7128712871287128,84,283,222,23
custom_cnn,Custom CNN,0.31,0.511437908496732,0.2288135593220339,0.7570093457943925,0.4594059405940594,0.351409978308026,0.7128712871287128,81,273,232,26
custom_cnn,Custom CNN,0.32,0.5359477124183006,0.23738872403560832,0.7476635514018691,0.4910891089108911,0.36036036036036034,0.7128712871287128,80,257,248,27
custom_cnn,Custom CNN,0.33,0.5555555555555556,0.24615384615384617,0.7476635514018691,0.5148514851485149,0.37037037037037035,0.7128712871287128,80,245,260,27
custom_cnn,Custom CNN,0.34,0.576797385620915,0.25483870967741934,0.7383177570093458,0.5425742574257426,0.37889688249400477,0.7128712871287128,79,231,274,28
custom_cnn,Custom CNN,0.35,0.5915032679738562,0.25925925925925924,0.719626168224299,0.5643564356435643,0.3811881188118812,0.7128712871287128,77,220,285,30
custom_cnn,Custom CNN,0.36,0.6078431372549019,0.26501766784452296,0.7009345794392523,0.5881188118811881,0.38461538461538464,0.7128712871287128,75,208,297,32
custom_cnn,Custom CNN,0.37,0.6160130718954249,0.2664233576642336,0.6822429906542056,0.601980198019802,0.38320209973753283,0.7128712871287128,73,201,304,34
custom_cnn,Custom CNN,0.38,0.630718954248366,0.27547169811320754,0.6822429906542056,0.6198019801980198,0.3924731182795699,0.7128712871287128,73,192,313,34
custom_cnn,Custom CNN,0.39,0.6454248366013072,0.28515625,0.6822429906542056,0.6376237623762376,0.4022038567493113,0.7128712871287128,73,183,322,34
custom_cnn,Custom CNN,0.4,0.6552287581699346,0.2903225806451613,0.6728971962616822,0.6514851485148515,0.4056338028169014,0.7128712871287128,72,176,329,35
custom_cnn,Custom CNN,0.41,0.6552287581699346,0.2886178861788618,0.6635514018691588,0.6534653465346535,0.40226628895184136,0.7128712871287128,71,175,330,36
custom_cnn,Custom CNN,0.42,0.6715686274509803,0.2974137931034483,0.6448598130841121,0.6772277227722773,0.40707964601769914,0.7128712871287128,69,163,342,38
custom_cnn,Custom CNN,0.43,0.6830065359477124,0.30493273542600896,0.6355140186915887,0.693069306930693,0.4121212121212121,0.7128712871287128,68,155,350,39
custom_cnn,Custom CNN,0.44,0.6993464052287581,0.3175355450236967,0.6261682242990654,0.7148514851485148,0.42138364779874216,0.7128712871287128,67,144,361,40
custom_cnn,Custom CNN,0.45,0.7140522875816994,0.3282828282828283,0.6074766355140186,0.7366336633663366,0.4262295081967213,0.7128712871287128,65,133,372,42
custom_cnn,Custom CNN,0.46,0.7205882352941176,0.33157894736842103,0.5887850467289719,0.7485148514851485,0.42424242424242425,0.7128712871287128,63,127,378,44
custom_cnn,Custom CNN,0.47,0.7287581699346405,0.3370165745856354,0.5700934579439252,0.7623762376237624,0.4236111111111111,0.7128712871287128,61,120,385,46
custom_cnn,Custom CNN,0.48,0.7369281045751634,0.3465909090909091,0.5700934579439252,0.7722772277227723,0.43109540636042404,0.7128712871287128,61,115,390,46
custom_cnn,Custom CNN,0.49,0.7434640522875817,0.35119047619047616,0.5514018691588785,0.7841584158415842,0.4290909090909091,0.7128712871287128,59,109,396,48
custom_cnn,Custom CNN,0.5,0.7516339869281046,0.36024844720496896,0.5420560747663551,0.7960396039603961,0.43283582089552236,0.7128712871287128,58,103,402,49
custom_cnn,Custom CNN,0.51,0.7565359477124183,0.36363636363636365,0.5233644859813084,0.805940594059406,0.42911877394636017,0.7128712871287128,56,98,407,51
custom_cnn,Custom CNN,0.52,0.761437908496732,0.36551724137931035,0.4953271028037383,0.8178217821782178,0.42063492063492064,0.7128712871287128,53,92,413,54
custom_cnn,Custom CNN,0.53,0.7745098039215687,0.38345864661654133,0.4766355140186916,0.8376237623762376,0.425,0.7128712871287128,51,82,423,56
custom_cnn,Custom CNN,0.54,0.7810457516339869,0.3884297520661157,0.4392523364485981,0.8534653465346534,0.41228070175438597,0.7128712871287128,47,74,431,60
custom_cnn,Custom CNN,0.55,0.7908496732026143,0.40540540540540543,0.4205607476635514,0.8693069306930693,0.41284403669724773,0.7128712871287128,45,66,439,62
